"Method","M","C2ST_Accuracy","AUC","P_Value","Classifier"
"arf",50,0.801084990958409,0.527272727272727,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.482639031397496,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.487789862507695,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.526410835214447,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.490272932485122,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.553416786373897,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.49577262466653,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.527190642314796,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.523537861686846,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.507531294890211,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.463451672481018,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.513523496819208,6.1935368641218e-49,"NN"
"arf",50,0.802893309222423,0.507367124974348,1.51152186105246e-49,"NN"
"arf",50,0.801084990958409,0.512292222450236,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.487769341268213,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.545721321567823,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.500348861071209,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.491627334290991,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.509788631233327,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.510691565770573,6.1935368641218e-49,"NN"
"arf",50,0.795660036166365,0.518469115534578,3.98166360436011e-47,"NN"
"arf",50,0.801084990958409,0.513728709214037,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.550707982762159,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.532967371229222,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.507859634721937,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.554483890827006,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.522881182023394,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.523435255489432,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.535152883234147,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.514416170736713,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.494161707367125,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.523537861686846,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.551200492509748,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.545885491483686,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.514200697722142,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.526554483890827,6.1935368641218e-49,"NN"
"arf",50,0.801084990958409,0.545392981736097,6.1935368641218e-49,"NN"
"privbayes",5,0.81374321880651,0.784362815514057,2.50466469992628e-53,"KNN"
"privbayes",5,0.795660036166365,0.765298584034476,3.98166360436011e-47,"KNN"
"privbayes",5,0.833634719710669,0.811204596757644,9.45804072435067e-61,"KNN"
"privbayes",5,0.810126582278481,0.779140160065668,4.77873840570446e-52,"KNN"
"privbayes",5,0.773960216998192,0.753324440796224,2.54690821438032e-40,"KNN"
"privbayes",5,0.857142857142857,0.896870510978863,2.04398498182475e-70,"RF"
"privbayes",5,0.871609403254973,0.899004719885081,6.76052602476906e-77,"RF"
"privbayes",5,0.871609403254973,0.900687461522676,6.76052602476906e-77,"RF"
"privbayes",5,0.867992766726944,0.884301251795608,3.09593142509495e-75,"RF"
"privbayes",5,0.855334538878843,0.882618510158014,1.23257277151842e-69,"RF"
"privbayes",5,0.893309222423146,0.937287092140365,1.76412532756912e-87,"NN"
"privbayes",5,0.855334538878843,0.909008824132978,1.23257277151842e-69,"NN"
"privbayes",5,0.86618444846293,0.905315001026062,2.04564278078311e-74,"NN"
"privbayes",5,0.886075949367089,0.917053150010261,7.89624781632997e-84,"NN"
"privbayes",5,0.855334538878843,0.896388261851016,1.23257277151842e-69,"NN"
"privbayes",10,0.81374321880651,0.784362815514057,2.50466469992628e-53,"KNN"
"privbayes",10,0.815551537070524,0.79255079006772,5.63256958791629e-54,"KNN"
"privbayes",10,0.795660036166365,0.765298584034476,3.98166360436011e-47,"KNN"
"privbayes",10,0.833634719710669,0.811204596757644,9.45804072435067e-61,"KNN"
"privbayes",10,0.810126582278481,0.779140160065668,4.77873840570446e-52,"KNN"
"privbayes",10,0.773960216998192,0.753324440796224,2.54690821438032e-40,"KNN"
"privbayes",10,0.793851717902351,0.761707367124974,1.55979744793666e-46,"KNN"
"privbayes",10,0.817359855334539,0.817309665503796,1.25151672075395e-54,"KNN"
"privbayes",10,0.804701627486438,0.792417402011081,3.6469121985121e-50,"KNN"
"privbayes",10,0.828209764918626,0.808844654217115,1.16336792225438e-58,"KNN"
"privbayes",10,0.857142857142857,0.896870510978863,2.04398498182475e-70,"RF"
"privbayes",10,0.873417721518987,0.911922840139544,9.75083298913055e-78,"RF"
"privbayes",10,0.871609403254973,0.899004719885081,6.76052602476906e-77,"RF"
"privbayes",10,0.871609403254973,0.900687461522676,6.76052602476906e-77,"RF"
"privbayes",10,0.867992766726944,0.884301251795608,3.09593142509495e-75,"RF"
"privbayes",10,0.855334538878843,0.882618510158014,1.23257277151842e-69,"RF"
"privbayes",10,0.869801084990958,0.89211984403858,4.61178335823501e-76,"RF"
"privbayes",10,0.84629294755877,0.905366304124769,7.91126192440282e-66,"RF"
"privbayes",10,0.855334538878843,0.884927149599836,1.23257277151842e-69,"RF"
"privbayes",10,0.878842676311031,0.910178534783501,2.64875265812886e-80,"RF"
"privbayes",10,0.893309222423146,0.937287092140365,1.76412532756912e-87,"NN"
"privbayes",10,0.877034358047016,0.915349887133183,1.93046974446045e-79,"NN"
"privbayes",10,0.855334538878843,0.909008824132978,1.23257277151842e-69,"NN"
"privbayes",10,0.86618444846293,0.905315001026062,2.04564278078311e-74,"NN"
"privbayes",10,0.886075949367089,0.917053150010261,7.89624781632997e-84,"NN"
"privbayes",10,0.855334538878843,0.896388261851016,1.23257277151842e-69,"NN"
"privbayes",10,0.839059674502712,0.902667761132772,6.83600834703968e-63,"NN"
"privbayes",10,0.869801084990958,0.937143443463985,4.61178335823501e-76,"NN"
"privbayes",10,0.864376130198915,0.908967781654012,1.33065052993146e-73,"NN"
"privbayes",10,0.878842676311031,0.931253847732403,2.64875265812886e-80,"NN"
"privbayes",50,0.81374321880651,0.784362815514057,2.50466469992628e-53,"KNN"
"privbayes",50,0.815551537070524,0.79255079006772,5.63256958791629e-54,"KNN"
"privbayes",50,0.837251356238698,0.809398727683152,3.58285226352122e-62,"KNN"
"privbayes",50,0.81374321880651,0.796121485737739,2.50466469992628e-53,"KNN"
"privbayes",50,0.810126582278481,0.788723578904166,4.77873840570446e-52,"KNN"
"privbayes",50,0.820976491862568,0.782279909706546,5.95734734394429e-56,"KNN"
"privbayes",50,0.810126582278481,0.769751693002257,4.77873840570446e-52,"KNN"
"privbayes",50,0.808318264014466,0.776903344962036,2.05074189044255e-51,"KNN"
"privbayes",50,0.820976491862568,0.812907859634722,5.95734734394429e-56,"KNN"
"privbayes",50,0.81374321880651,0.792284013954443,2.50466469992628e-53,"KNN"
"privbayes",50,0.824593128390597,0.799322799097065,2.69937401581659e-57,"KNN"
"privbayes",50,0.795660036166365,0.765298584034476,3.98166360436011e-47,"KNN"
"privbayes",50,0.779385171790235,0.754422327108557,5.84663226965659e-42,"KNN"
"privbayes",50,0.801084990958409,0.79104247896573,6.1935368641218e-49,"KNN"
"privbayes",50,0.833634719710669,0.804124769136056,9.45804072435067e-61,"KNN"
"privbayes",50,0.815551537070524,0.800451467268623,5.63256958791629e-54,"KNN"
"privbayes",50,0.804701627486438,0.775548943156167,3.6469121985121e-50,"KNN"
"privbayes",50,0.793851717902351,0.76124563923661,1.55979744793666e-46,"KNN"
"privbayes",50,0.815551537070524,0.778811820233942,5.63256958791629e-54,"KNN"
"privbayes",50,0.799276672694394,0.785440180586907,2.50918519674206e-48,"KNN"
"privbayes",50,0.815551537070524,0.76812025446337,5.63256958791629e-54,"KNN"
"privbayes",50,0.802893309222423,0.785378616868459,1.51152186105246e-49,"KNN"
"privbayes",50,0.833634719710669,0.811204596757644,9.45804072435067e-61,"KNN"
"privbayes",50,0.833634719710669,0.788805663862097,9.45804072435067e-61,"KNN"
"privbayes",50,0.795660036166365,0.773219782474862,3.98166360436011e-47,"KNN"
"privbayes",50,0.808318264014466,0.784721937205007,2.05074189044255e-51,"KNN"
"privbayes",50,0.810126582278481,0.781079417196799,4.77873840570446e-52,"KNN"
"privbayes",50,0.848101265822785,0.80788015596142,1.40965450568386e-66,"KNN"
"privbayes",50,0.792043399638336,0.755253437307613,6.0432858558338e-46,"KNN"
"privbayes",50,0.804701627486438,0.772665709008824,3.6469121985121e-50,"KNN"
"privbayes",50,0.811934900542496,0.806423147958137,1.10053917994574e-52,"KNN"
"privbayes",50,0.806509945750452,0.791165606402627,8.69833515782636e-51,"KNN"
"privbayes",50,0.795660036166365,0.749743484506464,3.98166360436011e-47,"KNN"
"privbayes",50,0.810126582278481,0.779140160065668,4.77873840570446e-52,"KNN"
"privbayes",50,0.790235081374322,0.76583213626103,2.3158515517285e-45,"KNN"
"privbayes",50,0.817359855334539,0.794346398522471,1.25151672075395e-54,"KNN"
"privbayes",50,0.826401446654611,0.800543812846296,5.63938910392889e-58,"KNN"
"privbayes",50,0.810126582278481,0.787902729324851,4.77873840570446e-52,"KNN"
"privbayes",50,0.79746835443038,0.770993227990971,1.00514857289592e-47,"KNN"
"privbayes",50,0.806509945750452,0.779612148573774,8.69833515782636e-51,"KNN"
"privbayes",50,0.815551537070524,0.784403857993023,5.63256958791629e-54,"KNN"
"privbayes",50,0.811934900542496,0.77829878924687,1.10053917994574e-52,"KNN"
"privbayes",50,0.804701627486438,0.781551405704905,3.6469121985121e-50,"KNN"
"privbayes",50,0.815551537070524,0.791596552431767,5.63256958791629e-54,"KNN"
"privbayes",50,0.773960216998192,0.753324440796224,2.54690821438032e-40,"KNN"
"privbayes",50,0.815551537070524,0.778329571106095,5.63256958791629e-54,"KNN"
"privbayes",50,0.793851717902351,0.761707367124974,1.55979744793666e-46,"KNN"
"privbayes",50,0.817359855334539,0.817309665503796,1.25151672075395e-54,"KNN"
"privbayes",50,0.804701627486438,0.792417402011081,3.6469121985121e-50,"KNN"
"privbayes",50,0.828209764918626,0.808844654217115,1.16336792225438e-58,"KNN"
"privbayes",50,0.857142857142857,0.896870510978863,2.04398498182475e-70,"RF"
"privbayes",50,0.873417721518987,0.911922840139544,9.75083298913055e-78,"RF"
"privbayes",50,0.862567811934901,0.89684998973938,8.52258805843294e-73,"RF"
"privbayes",50,0.86618444846293,0.893884670634106,2.04564278078311e-74,"RF"
"privbayes",50,0.864376130198915,0.889493125384773,1.33065052993146e-73,"RF"
"privbayes",50,0.864376130198915,0.894561871537041,1.33065052993146e-73,"RF"
"privbayes",50,0.858951175406872,0.891052739585471,3.3396882196094e-71,"RF"
"privbayes",50,0.862567811934901,0.890652575415555,8.52258805843294e-73,"RF"
"privbayes",50,0.862567811934901,0.909203775908065,8.52258805843294e-73,"RF"
"privbayes",50,0.860759493670886,0.900266776113277,5.37560898824311e-72,"RF"
"privbayes",50,0.869801084990958,0.904453108967782,4.61178335823501e-76,"RF"
"privbayes",50,0.871609403254973,0.899004719885081,6.76052602476906e-77,"RF"
"privbayes",50,0.848101265822785,0.874317668787195,1.40965450568386e-66,"RF"
"privbayes",50,0.86618444846293,0.9025754155551,2.04564278078311e-74,"RF"
"privbayes",50,0.873417721518987,0.915585881387236,9.75083298913055e-78,"RF"
"privbayes",50,0.84629294755877,0.896234352554894,7.91126192440282e-66,"RF"
"privbayes",50,0.871609403254973,0.913995485327314,6.76052602476906e-77,"RF"
"privbayes",50,0.857142857142857,0.896254873794377,2.04398498182475e-70,"RF"
"privbayes",50,0.849909584086799,0.892786784321773,2.476650946787e-67,"RF"
"privbayes",50,0.862567811934901,0.895321157397907,8.52258805843294e-73,"RF"
"privbayes",50,0.857142857142857,0.895906012723168,2.04398498182475e-70,"RF"
"privbayes",50,0.853526220614828,0.879211984403858,7.32450534103293e-69,"RF"
"privbayes",50,0.871609403254973,0.900687461522676,6.76052602476906e-77,"RF"
"privbayes",50,0.86618444846293,0.896090703878514,2.04564278078311e-74,"RF"
"privbayes",50,0.864376130198915,0.884126821260004,1.33065052993146e-73,"RF"
"privbayes",50,0.869801084990958,0.888815924481839,4.61178335823501e-76,"RF"
"privbayes",50,0.869801084990958,0.898491688898009,4.61178335823501e-76,"RF"
"privbayes",50,0.869801084990958,0.910270880361174,4.61178335823501e-76,"RF"
"privbayes",50,0.864376130198915,0.893802585676175,1.33065052993146e-73,"RF"
"privbayes",50,0.864376130198915,0.89312538477324,1.33065052993146e-73,"RF"
"privbayes",50,0.853526220614828,0.909337163964704,7.32450534103293e-69,"RF"
"privbayes",50,0.869801084990958,0.898768725631028,4.61178335823501e-76,"RF"
"privbayes",50,0.851717902350814,0.889308434229428,4.28983831852359e-68,"RF"
"privbayes",50,0.867992766726944,0.884301251795608,3.09593142509495e-75,"RF"
"privbayes",50,0.848101265822785,0.882290170326288,1.40965450568386e-66,"RF"
"privbayes",50,0.857142857142857,0.893207469731172,2.04398498182475e-70,"RF"
"privbayes",50,0.873417721518987,0.895280114918941,9.75083298913055e-78,"RF"
"privbayes",50,0.864376130198915,0.920326287707778,1.33065052993146e-73,"RF"
"privbayes",50,0.86618444846293,0.887738559408988,2.04564278078311e-74,"RF"
"privbayes",50,0.862567811934901,0.886230248306998,8.52258805843294e-73,"RF"
"privbayes",50,0.869801084990958,0.894787605171352,4.61178335823501e-76,"RF"
"privbayes",50,0.86618444846293,0.903139749640878,2.04564278078311e-74,"RF"
"privbayes",50,0.869801084990958,0.888005335522266,4.61178335823501e-76,"RF"
"privbayes",50,0.858951175406872,0.893546070182639,3.3396882196094e-71,"RF"
"privbayes",50,0.855334538878843,0.882618510158014,1.23257277151842e-69,"RF"
"privbayes",50,0.855334538878843,0.884896367740612,1.23257277151842e-69,"RF"
"privbayes",50,0.869801084990958,0.89211984403858,4.61178335823501e-76,"RF"
"privbayes",50,0.84629294755877,0.905366304124769,7.91126192440282e-66,"RF"
"privbayes",50,0.855334538878843,0.884927149599836,1.23257277151842e-69,"RF"
"privbayes",50,0.878842676311031,0.910178534783501,2.64875265812886e-80,"RF"
"privbayes",50,0.893309222423146,0.937287092140365,1.76412532756912e-87,"NN"
"privbayes",50,0.877034358047016,0.915349887133183,1.93046974446045e-79,"NN"
"privbayes",50,0.86618444846293,0.917114713728709,2.04564278078311e-74,"NN"
"privbayes",50,0.867992766726944,0.915267802175251,3.09593142509495e-75,"NN"
"privbayes",50,0.855334538878843,0.917135234968192,1.23257277151842e-69,"NN"
"privbayes",50,0.857142857142857,0.874307408167453,2.04398498182475e-70,"NN"
"privbayes",50,0.878842676311031,0.918674327929407,2.64875265812886e-80,"NN"
"privbayes",50,0.860759493670886,0.914344346398522,5.37560898824311e-72,"NN"
"privbayes",50,0.886075949367089,0.934639852247076,7.89624781632997e-84,"NN"
"privbayes",50,0.867992766726944,0.921321567822696,3.09593142509495e-75,"NN"
"privbayes",50,0.884267631103074,0.932464600861892,6.17018652007887e-83,"NN"
"privbayes",50,0.855334538878843,0.909008824132978,1.23257277151842e-69,"NN"
"privbayes",50,0.873417721518987,0.916519597783706,9.75083298913055e-78,"NN"
"privbayes",50,0.880650994575045,0.907633901087626,3.57277708038986e-81,"NN"
"privbayes",50,0.896925858951175,0.939893289554689,2.35397477701911e-89,"NN"
"privbayes",50,0.875226039783002,0.91926944387441,1.38345714594996e-78,"NN"
"privbayes",50,0.884267631103074,0.933757438949313,6.17018652007887e-83,"NN"
"privbayes",50,0.880650994575045,0.907079827621588,3.57277708038986e-81,"NN"
"privbayes",50,0.873417721518987,0.925733634311512,9.75083298913055e-78,"NN"
"privbayes",50,0.895117540687161,0.928504001641699,2.05767118940466e-88,"NN"
"privbayes",50,0.864376130198915,0.9160476092756,1.33065052993146e-73,"NN"
"privbayes",50,0.869801084990958,0.895793145906013,4.61178335823501e-76,"NN"
"privbayes",50,0.86618444846293,0.905315001026062,2.04564278078311e-74,"NN"
"privbayes",50,0.871609403254973,0.904678842602093,6.76052602476906e-77,"NN"
"privbayes",50,0.857142857142857,0.895259593679458,2.04398498182475e-70,"NN"
"privbayes",50,0.848101265822785,0.919310486353376,1.40965450568386e-66,"NN"
"privbayes",50,0.853526220614828,0.913174635747999,7.32450534103293e-69,"NN"
"privbayes",50,0.884267631103074,0.943033039195567,6.17018652007887e-83,"NN"
"privbayes",50,0.895117540687161,0.936897188590191,2.05767118940466e-88,"NN"
"privbayes",50,0.860759493670886,0.902955058485533,5.37560898824311e-72,"NN"
"privbayes",50,0.86618444846293,0.923517340447363,2.04564278078311e-74,"NN"
"privbayes",50,0.877034358047016,0.916519597783706,1.93046974446045e-79,"NN"
"privbayes",50,0.842676311030741,0.904391545249333,2.39003826791182e-64,"NN"
"privbayes",50,0.886075949367089,0.917053150010261,7.89624781632997e-84,"NN"
"privbayes",50,0.853526220614828,0.898748204391545,7.32450534103293e-69,"NN"
"privbayes",50,0.873417721518987,0.919823517340447,9.75083298913055e-78,"NN"
"privbayes",50,0.891500904159132,0.92435871126616,1.48384865694527e-86,"NN"
"privbayes",50,0.887884267631103,0.92277857582598,9.9247206231639e-85,"NN"
"privbayes",50,0.873417721518987,0.910096449825569,9.75083298913055e-78,"NN"
"privbayes",50,0.884267631103074,0.903878514262261,6.17018652007887e-83,"NN"
"privbayes",50,0.864376130198915,0.938764621383132,1.33065052993146e-73,"NN"
"privbayes",50,0.895117540687161,0.951200492509748,2.05767118940466e-88,"NN"
"privbayes",50,0.887884267631103,0.920664888159245,9.9247206231639e-85,"NN"
"privbayes",50,0.877034358047016,0.916683767699569,1.93046974446045e-79,"NN"
"privbayes",50,0.855334538878843,0.896388261851016,1.23257277151842e-69,"NN"
"privbayes",50,0.855334538878843,0.89147342499487,1.23257277151842e-69,"NN"
"privbayes",50,0.839059674502712,0.902667761132772,6.83600834703968e-63,"NN"
"privbayes",50,0.869801084990958,0.937143443463985,4.61178335823501e-76,"NN"
"privbayes",50,0.864376130198915,0.908967781654012,1.33065052993146e-73,"NN"
"privbayes",50,0.878842676311031,0.931253847732403,2.64875265812886e-80,"NN"
"ctgan",5,0.869801084990958,0.886281551405705,4.61178335823501e-76,"KNN"
"ctgan",5,0.835443037974684,0.868079211984404,1.85301040743129e-61,"KNN"
"ctgan",5,0.851717902350814,0.878811820233942,4.28983831852359e-68,"KNN"
"ctgan",5,0.853526220614828,0.893135645392982,7.32450534103293e-69,"KNN"
"ctgan",5,0.848101265822785,0.886014775292428,1.40965450568386e-66,"KNN"
"ctgan",5,0.929475587703436,0.971465216499077,6.37683524859927e-108,"RF"
"ctgan",5,0.911392405063291,0.963821054791709,3.30474430412263e-97,"RF"
"ctgan",5,0.91500904159132,0.966375949107326,2.89242328997268e-99,"RF"
"ctgan",5,0.916817359855335,0.966304124769136,2.61298716072784e-100,"RF"
"ctgan",5,0.922242314647378,0.973035091319516,1.66549652018311e-103,"RF"
"ctgan",5,0.904159132007233,0.933408577878104,3.30053174026483e-93,"NN"
"ctgan",5,0.88245931283906,0.918920582803201,4.73651123300566e-82,"NN"
"ctgan",5,0.891500904159132,0.936835624871742,1.48384865694527e-86,"NN"
"ctgan",5,0.909584086799277,0.944613174635748,3.41406060443251e-96,"NN"
"ctgan",5,0.911392405063291,0.940508926739175,3.30474430412263e-97,"NN"
"ctgan",10,0.869801084990958,0.886281551405705,4.61178335823501e-76,"KNN"
"ctgan",10,0.835443037974684,0.866950543812846,1.85301040743129e-61,"KNN"
"ctgan",10,0.835443037974684,0.868079211984404,1.85301040743129e-61,"KNN"
"ctgan",10,0.851717902350814,0.878811820233942,4.28983831852359e-68,"KNN"
"ctgan",10,0.853526220614828,0.893135645392982,7.32450534103293e-69,"KNN"
"ctgan",10,0.848101265822785,0.886014775292428,1.40965450568386e-66,"KNN"
"ctgan",10,0.844484629294756,0.880751077365073,4.37848369759226e-65,"KNN"
"ctgan",10,0.869801084990958,0.893310075928586,4.61178335823501e-76,"KNN"
"ctgan",10,0.862567811934901,0.873722552842192,8.52258805843294e-73,"KNN"
"ctgan",10,0.844484629294756,0.866211779191463,4.37848369759226e-65,"KNN"
"ctgan",10,0.929475587703436,0.971465216499077,6.37683524859927e-108,"RF"
"ctgan",10,0.920433996383363,0.970952185512005,1.98379163681078e-102,"RF"
"ctgan",10,0.911392405063291,0.963821054791709,3.30474430412263e-97,"RF"
"ctgan",10,0.91500904159132,0.966375949107326,2.89242328997268e-99,"RF"
"ctgan",10,0.916817359855335,0.966304124769136,2.61298716072784e-100,"RF"
"ctgan",10,0.922242314647378,0.973035091319516,1.66549652018311e-103,"RF"
"ctgan",10,0.929475587703436,0.973486558588139,6.37683524859927e-108,"RF"
"ctgan",10,0.933092224231465,0.969577262466653,3.34592896337321e-110,"RF"
"ctgan",10,0.93128390596745,0.973394213010466,4.68564499815477e-109,"RF"
"ctgan",10,0.924050632911392,0.970110814693207,1.3631050558277e-104,"RF"
"ctgan",10,0.904159132007233,0.933408577878104,3.30053174026483e-93,"NN"
"ctgan",10,0.904159132007233,0.943505027703673,3.30053174026483e-93,"NN"
"ctgan",10,0.88245931283906,0.918920582803201,4.73651123300566e-82,"NN"
"ctgan",10,0.891500904159132,0.936835624871742,1.48384865694527e-86,"NN"
"ctgan",10,0.909584086799277,0.944613174635748,3.41406060443251e-96,"NN"
"ctgan",10,0.911392405063291,0.940508926739175,3.30474430412263e-97,"NN"
"ctgan",10,0.900542495479204,0.938785142622614,2.9030764827536e-91,"NN"
"ctgan",10,0.886075949367089,0.926061974143238,7.89624781632997e-84,"NN"
"ctgan",10,0.924050632911392,0.947486148163349,1.3631050558277e-104,"NN"
"ctgan",10,0.900542495479204,0.946808947260415,2.9030764827536e-91,"NN"
"ctgan",50,0.869801084990958,0.886281551405705,4.61178335823501e-76,"KNN"
"ctgan",50,0.835443037974684,0.866950543812846,1.85301040743129e-61,"KNN"
"ctgan",50,0.844484629294756,0.879919967166017,4.37848369759226e-65,"KNN"
"ctgan",50,0.833634719710669,0.853170531500103,9.45804072435067e-61,"KNN"
"ctgan",50,0.855334538878843,0.884034475682331,1.23257277151842e-69,"KNN"
"ctgan",50,0.875226039783002,0.900441206648882,1.38345714594996e-78,"KNN"
"ctgan",50,0.851717902350814,0.879961009644983,4.28983831852359e-68,"KNN"
"ctgan",50,0.853526220614828,0.880309870716191,7.32450534103293e-69,"KNN"
"ctgan",50,0.862567811934901,0.881612969423353,8.52258805843294e-73,"KNN"
"ctgan",50,0.86618444846293,0.884485942950954,2.04564278078311e-74,"KNN"
"ctgan",50,0.842676311030741,0.874194541350298,2.39003826791182e-64,"KNN"
"ctgan",50,0.835443037974684,0.868079211984404,1.85301040743129e-61,"KNN"
"ctgan",50,0.851717902350814,0.867699569053971,4.28983831852359e-68,"KNN"
"ctgan",50,0.833634719710669,0.858680484301252,9.45804072435067e-61,"KNN"
"ctgan",50,0.867992766726944,0.898112045967576,3.09593142509495e-75,"KNN"
"ctgan",50,0.864376130198915,0.894602914016007,1.33065052993146e-73,"KNN"
"ctgan",50,0.844484629294756,0.86432382515904,4.37848369759226e-65,"KNN"
"ctgan",50,0.855334538878843,0.87628770777755,1.23257277151842e-69,"KNN"
"ctgan",50,0.860759493670886,0.879088856966961,5.37560898824311e-72,"KNN"
"ctgan",50,0.844484629294756,0.867402011081469,4.37848369759226e-65,"KNN"
"ctgan",50,0.84629294755877,0.868469115534578,7.91126192440282e-66,"KNN"
"ctgan",50,0.848101265822785,0.876605786989534,1.40965450568386e-66,"KNN"
"ctgan",50,0.851717902350814,0.878811820233942,4.28983831852359e-68,"KNN"
"ctgan",50,0.849909584086799,0.880340652575415,2.476650946787e-67,"KNN"
"ctgan",50,0.849909584086799,0.867935563308024,2.476650946787e-67,"KNN"
"ctgan",50,0.851717902350814,0.877754976400575,4.28983831852359e-68,"KNN"
"ctgan",50,0.84629294755877,0.871978247486148,7.91126192440282e-66,"KNN"
"ctgan",50,0.857142857142857,0.88925713113072,2.04398498182475e-70,"KNN"
"ctgan",50,0.83001808318264,0.866006566796635,2.36958309489507e-59,"KNN"
"ctgan",50,0.867992766726944,0.896726862302483,3.09593142509495e-75,"KNN"
"ctgan",50,0.839059674502712,0.872963266981326,6.83600834703968e-63,"KNN"
"ctgan",50,0.862567811934901,0.876626308229017,8.52258805843294e-73,"KNN"
"ctgan",50,0.869801084990958,0.880053355222655,4.61178335823501e-76,"KNN"
"ctgan",50,0.853526220614828,0.893135645392982,7.32450534103293e-69,"KNN"
"ctgan",50,0.873417721518987,0.89949722963267,9.75083298913055e-78,"KNN"
"ctgan",50,0.857142857142857,0.882916068130515,2.04398498182475e-70,"KNN"
"ctgan",50,0.855334538878843,0.868859019084753,1.23257277151842e-69,"KNN"
"ctgan",50,0.862567811934901,0.887697516930023,8.52258805843294e-73,"KNN"
"ctgan",50,0.869801084990958,0.885553047404063,4.61178335823501e-76,"KNN"
"ctgan",50,0.858951175406872,0.879211984403858,3.3396882196094e-71,"KNN"
"ctgan",50,0.851717902350814,0.872193720500718,4.28983831852359e-68,"KNN"
"ctgan",50,0.867992766726944,0.90895752103427,3.09593142509495e-75,"KNN"
"ctgan",50,0.855334538878843,0.878986250769547,1.23257277151842e-69,"KNN"
"ctgan",50,0.858951175406872,0.866950543812846,3.3396882196094e-71,"KNN"
"ctgan",50,0.848101265822785,0.886014775292428,1.40965450568386e-66,"KNN"
"ctgan",50,0.858951175406872,0.887646213831315,3.3396882196094e-71,"KNN"
"ctgan",50,0.844484629294756,0.880751077365073,4.37848369759226e-65,"KNN"
"ctgan",50,0.869801084990958,0.893310075928586,4.61178335823501e-76,"KNN"
"ctgan",50,0.862567811934901,0.873722552842192,8.52258805843294e-73,"KNN"
"ctgan",50,0.844484629294756,0.866211779191463,4.37848369759226e-65,"KNN"
"ctgan",50,0.929475587703436,0.971465216499077,6.37683524859927e-108,"RF"
"ctgan",50,0.920433996383363,0.970952185512005,1.98379163681078e-102,"RF"
"ctgan",50,0.907775768535262,0.9627539503386,3.44966092385567e-95,"RF"
"ctgan",50,0.925858951175407,0.961707367124974,1.08694653225854e-105,"RF"
"ctgan",50,0.927667269439421,0.972932485122101,8.43963079568985e-107,"RF"
"ctgan",50,0.925858951175407,0.975559203775908,1.08694653225854e-105,"RF"
"ctgan",50,0.920433996383363,0.968848758465011,1.98379163681078e-102,"RF"
"ctgan",50,0.925858951175407,0.968797455366304,1.08694653225854e-105,"RF"
"ctgan",50,0.91500904159132,0.965011286681716,2.89242328997268e-99,"RF"
"ctgan",50,0.924050632911392,0.970398112045968,1.3631050558277e-104,"RF"
"ctgan",50,0.918625678119349,0.967535399138108,2.30472782787233e-101,"RF"
"ctgan",50,0.911392405063291,0.963821054791709,3.30474430412263e-97,"RF"
"ctgan",50,0.925858951175407,0.970552021342089,1.08694653225854e-105,"RF"
"ctgan",50,0.913200723327306,0.963390108762569,3.12749798637423e-98,"RF"
"ctgan",50,0.933092224231465,0.97571311307203,3.34592896337321e-110,"RF"
"ctgan",50,0.934900542495479,0.978678432177304,2.32023203852007e-111,"RF"
"ctgan",50,0.916817359855335,0.967997127026472,2.61298716072784e-100,"RF"
"ctgan",50,0.924050632911392,0.967073671249744,1.3631050558277e-104,"RF"
"ctgan",50,0.909584086799277,0.959162733429099,3.41406060443251e-96,"RF"
"ctgan",50,0.93128390596745,0.972337369177098,4.68564499815477e-109,"RF"
