"Method","M","C2ST_Accuracy","AUC","P_Value","Classifier"
"arf",50,0.8003300330033,0.519161625628355,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.500843486410497,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.509823634659623,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.516077362187953,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.497554741416035,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.51876970264974,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.492681264377609,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.514168867683394,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.52383062111272,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.511272045667547,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.504268552440999,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.527357927920252,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.488421232001363,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.500673085115447,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.520661157024793,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.500502683820397,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.515651358950328,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.503655107778819,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.512771577063986,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.486478657237795,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.479287722586692,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.521325722075488,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.520627076765783,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.524699667717475,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.493073187356224,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.533236772599472,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.524290704609355,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.501491011331686,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.508562665076255,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.498406747891284,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.466115702479339,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.511851410070717,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.537752406918293,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.532350685865213,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.509039788702394,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.512976058618046,3.79834588374224e-53,"NN"
"arf",50,0.8003300330033,0.500127800971287,3.79834588374224e-53,"NN"
"privbayes",5,0.778877887788779,0.706347448240607,1.28402430573875e-45,"KNN"
"privbayes",5,0.8003300330033,0.712004771236261,3.79834588374224e-53,"KNN"
"privbayes",5,0.79042904290429,0.720303314305189,1.39699225631726e-49,"KNN"
"privbayes",5,0.759075907590759,0.697103177984153,2.70952145493522e-39,"KNN"
"privbayes",5,0.768976897689769,0.686350856266508,2.20425926181142e-42,"KNN"
"privbayes",5,0.801980198019802,0.687202862741757,9.32797390252835e-54,"RF"
"privbayes",5,0.795379537953795,0.704396353412286,2.41108014162427e-51,"RF"
"privbayes",5,0.798679867986799,0.720533356053506,1.53079042956092e-52,"RF"
"privbayes",5,0.792079207920792,0.685839652381358,3.64663983892278e-50,"RF"
"privbayes",5,0.801980198019802,0.684425321632444,9.32797390252835e-54,"RF"
"privbayes",5,0.79042904290429,0.74024026582602,1.39699225631726e-49,"NN"
"privbayes",5,0.801980198019802,0.742983726676323,9.32797390252835e-54,"NN"
"privbayes",5,0.792079207920792,0.766942148760331,3.64663983892278e-50,"NN"
"privbayes",5,0.785478547854785,0.726062878077873,7.40023636687607e-48,"NN"
"privbayes",5,0.792079207920792,0.728652977762631,3.64663983892278e-50,"NN"
"privbayes",10,0.778877887788779,0.706347448240607,1.28402430573875e-45,"KNN"
"privbayes",10,0.783828382838284,0.701968134957826,2.72517714125023e-47,"KNN"
"privbayes",10,0.8003300330033,0.712004771236261,3.79834588374224e-53,"KNN"
"privbayes",10,0.79042904290429,0.720303314305189,1.39699225631726e-49,"KNN"
"privbayes",10,0.759075907590759,0.697103177984153,2.70952145493522e-39,"KNN"
"privbayes",10,0.768976897689769,0.686350856266508,2.20425926181142e-42,"KNN"
"privbayes",10,0.785478547854785,0.704600834966346,7.40023636687607e-48,"KNN"
"privbayes",10,0.785478547854785,0.699539916503365,7.40023636687607e-48,"KNN"
"privbayes",10,0.782178217821782,0.703748828491097,9.93840666927963e-47,"KNN"
"privbayes",10,0.782178217821782,0.734046178750959,9.93840666927963e-47,"KNN"
"privbayes",10,0.801980198019802,0.687202862741757,9.32797390252835e-54,"RF"
"privbayes",10,0.8003300330033,0.700783845957229,3.79834588374224e-53,"RF"
"privbayes",10,0.795379537953795,0.704396353412286,2.41108014162427e-51,"RF"
"privbayes",10,0.798679867986799,0.720533356053506,1.53079042956092e-52,"RF"
"privbayes",10,0.792079207920792,0.685839652381358,3.64663983892278e-50,"RF"
"privbayes",10,0.801980198019802,0.684425321632444,9.32797390252835e-54,"RF"
"privbayes",10,0.798679867986799,0.721146800715685,1.53079042956092e-52,"RF"
"privbayes",10,0.798679867986799,0.684425321632444,1.53079042956092e-52,"RF"
"privbayes",10,0.793729372937294,0.698730510351879,9.42411931946676e-51,"RF"
"privbayes",10,0.797029702970297,0.717909176109738,6.10631160149132e-52,"RF"
"privbayes",10,0.79042904290429,0.74024026582602,1.39699225631726e-49,"NN"
"privbayes",10,0.785478547854785,0.737462724716708,7.40023636687607e-48,"NN"
"privbayes",10,0.801980198019802,0.742983726676323,9.32797390252835e-54,"NN"
"privbayes",10,0.792079207920792,0.766942148760331,3.64663983892278e-50,"NN"
"privbayes",10,0.785478547854785,0.726062878077873,7.40023636687607e-48,"NN"
"privbayes",10,0.792079207920792,0.728652977762631,3.64663983892278e-50,"NN"
"privbayes",10,0.8003300330033,0.771747465280736,3.79834588374224e-53,"NN"
"privbayes",10,0.793729372937294,0.71839481980063,9.42411931946676e-51,"NN"
"privbayes",10,0.8003300330033,0.751060748061685,3.79834588374224e-53,"NN"
"privbayes",10,0.783828382838284,0.744670699497316,2.72517714125023e-47,"NN"
"privbayes",50,0.778877887788779,0.706347448240607,1.28402430573875e-45,"KNN"
"privbayes",50,0.783828382838284,0.701968134957826,2.72517714125023e-47,"KNN"
"privbayes",50,0.787128712871287,0.697035017466133,1.98996476114942e-48,"KNN"
"privbayes",50,0.803630363036304,0.729078981000256,2.26707412390947e-54,"KNN"
"privbayes",50,0.778877887788779,0.707037573485559,1.28402430573875e-45,"KNN"
"privbayes",50,0.788778877887789,0.718403339865383,5.29870541193953e-49,"KNN"
"privbayes",50,0.785478547854785,0.696770895458806,7.40023636687607e-48,"KNN"
"privbayes",50,0.783828382838284,0.682039703501747,2.72517714125023e-47,"KNN"
"privbayes",50,0.798679867986799,0.711587288063389,1.53079042956092e-52,"KNN"
"privbayes",50,0.788778877887789,0.714185907812899,5.29870541193953e-49,"KNN"
"privbayes",50,0.782178217821782,0.718190338246571,9.93840666927963e-47,"KNN"
"privbayes",50,0.8003300330033,0.712004771236261,3.79834588374224e-53,"KNN"
"privbayes",50,0.8003300330033,0.734847064837693,3.79834588374224e-53,"KNN"
"privbayes",50,0.79042904290429,0.733858737326404,1.39699225631726e-49,"KNN"
"privbayes",50,0.78052805280528,0.727221606884212,3.58951038345371e-46,"KNN"
"privbayes",50,0.793729372937294,0.710164437249723,9.42411931946676e-51,"KNN"
"privbayes",50,0.8003300330033,0.71668228678538,3.79834588374224e-53,"KNN"
"privbayes",50,0.785478547854785,0.720286274175684,7.40023636687607e-48,"KNN"
"privbayes",50,0.770627062706271,0.704881997103178,6.52141023520814e-43,"KNN"
"privbayes",50,0.8003300330033,0.709866234983386,3.79834588374224e-53,"KNN"
"privbayes",50,0.783828382838284,0.71658004600835,2.72517714125023e-47,"KNN"
"privbayes",50,0.768976897689769,0.682482746868876,2.20425926181142e-42,"KNN"
"privbayes",50,0.79042904290429,0.720303314305189,1.39699225631726e-49,"KNN"
"privbayes",50,0.775577557755776,0.71887194342677,1.59660978753667e-44,"KNN"
"privbayes",50,0.787128712871287,0.700596404532674,1.98996476114942e-48,"KNN"
"privbayes",50,0.78052805280528,0.688003748828491,3.58951038345371e-46,"KNN"
"privbayes",50,0.767326732673267,0.700596404532674,7.38168224239502e-42,"KNN"
"privbayes",50,0.788778877887789,0.696651614552271,5.29870541193953e-49,"KNN"
"privbayes",50,0.798679867986799,0.71887194342677,1.53079042956092e-52,"KNN"
"privbayes",50,0.793729372937294,0.726284399761438,9.42411931946676e-51,"KNN"
"privbayes",50,0.775577557755776,0.72194768680242,1.59660978753667e-44,"KNN"
"privbayes",50,0.798679867986799,0.71114424469626,1.53079042956092e-52,"KNN"
"privbayes",50,0.79042904290429,0.715523557979041,1.39699225631726e-49,"KNN"
"privbayes",50,0.759075907590759,0.697103177984153,2.70952145493522e-39,"KNN"
"privbayes",50,0.792079207920792,0.706790491607736,3.64663983892278e-50,"KNN"
"privbayes",50,0.793729372937294,0.695160603220584,9.42411931946676e-51,"KNN"
"privbayes",50,0.8003300330033,0.716426684842805,3.79834588374224e-53,"KNN"
"privbayes",50,0.785478547854785,0.726241799437676,7.40023636687607e-48,"KNN"
"privbayes",50,0.767326732673267,0.696072250149101,7.38168224239502e-42,"KNN"
"privbayes",50,0.788778877887789,0.694956121666525,5.29870541193953e-49,"KNN"
"privbayes",50,0.767326732673267,0.684144159495612,7.38168224239502e-42,"KNN"
"privbayes",50,0.788778877887789,0.696915736559598,5.29870541193953e-49,"KNN"
"privbayes",50,0.78052805280528,0.734932265485218,3.58951038345371e-46,"KNN"
"privbayes",50,0.783828382838284,0.727766891028372,2.72517714125023e-47,"KNN"
"privbayes",50,0.768976897689769,0.686350856266508,2.20425926181142e-42,"KNN"
"privbayes",50,0.79042904290429,0.735128226974525,1.39699225631726e-49,"KNN"
"privbayes",50,0.785478547854785,0.704600834966346,7.40023636687607e-48,"KNN"
"privbayes",50,0.785478547854785,0.699539916503365,7.40023636687607e-48,"KNN"
"privbayes",50,0.782178217821782,0.703748828491097,9.93840666927963e-47,"KNN"
"privbayes",50,0.782178217821782,0.734046178750959,9.93840666927963e-47,"KNN"
"privbayes",50,0.801980198019802,0.687202862741757,9.32797390252835e-54,"RF"
"privbayes",50,0.8003300330033,0.700783845957229,3.79834588374224e-53,"RF"
"privbayes",50,0.795379537953795,0.692161540427707,2.41108014162427e-51,"RF"
"privbayes",50,0.79042904290429,0.731370878418676,1.39699225631726e-49,"RF"
"privbayes",50,0.792079207920792,0.700400443043367,3.64663983892278e-50,"RF"
"privbayes",50,0.8003300330033,0.702879781886342,3.79834588374224e-53,"RF"
"privbayes",50,0.8003300330033,0.69189741842038,3.79834588374224e-53,"RF"
"privbayes",50,0.792079207920792,0.670350174661327,3.64663983892278e-50,"RF"
"privbayes",50,0.803630363036304,0.711161284825765,2.26707412390947e-54,"RF"
"privbayes",50,0.798679867986799,0.694606799011673,1.53079042956092e-52,"RF"
"privbayes",50,0.805280528052805,0.719792110420039,5.45256350024992e-55,"RF"
"privbayes",50,0.795379537953795,0.704396353412286,2.41108014162427e-51,"RF"
"privbayes",50,0.798679867986799,0.71593252108716,1.53079042956092e-52,"RF"
"privbayes",50,0.797029702970297,0.713018658941808,6.10631160149132e-52,"RF"
"privbayes",50,0.792079207920792,0.731984323080855,3.64663983892278e-50,"RF"
"privbayes",50,0.803630363036304,0.701465451137429,2.26707412390947e-54,"RF"
"privbayes",50,0.8003300330033,0.713580983215472,3.79834588374224e-53,"RF"
"privbayes",50,0.803630363036304,0.701934054698816,2.26707412390947e-54,"RF"
"privbayes",50,0.783828382838284,0.685524409985516,2.72517714125023e-47,"RF"
"privbayes",50,0.803630363036304,0.713589503280225,2.26707412390947e-54,"RF"
"privbayes",50,0.8003300330033,0.735835392348982,3.79834588374224e-53,"RF"
"privbayes",50,0.8003300330033,0.692144500298202,3.79834588374224e-53,"RF"
"privbayes",50,0.798679867986799,0.720533356053506,1.53079042956092e-52,"RF"
"privbayes",50,0.792079207920792,0.707054613615063,3.64663983892278e-50,"RF"
"privbayes",50,0.798679867986799,0.709942915566158,1.53079042956092e-52,"RF"
"privbayes",50,0.805280528052805,0.703365425577234,5.45256350024992e-55,"RF"
"privbayes",50,0.797029702970297,0.693814432989691,6.10631160149132e-52,"RF"
"privbayes",50,0.806930693069307,0.686061174064923,1.29766580457767e-55,"RF"
"privbayes",50,0.795379537953795,0.704404873477038,2.41108014162427e-51,"RF"
"privbayes",50,0.792079207920792,0.713103859589333,3.64663983892278e-50,"RF"
"privbayes",50,0.797029702970297,0.712541535315668,6.10631160149132e-52,"RF"
"privbayes",50,0.795379537953795,0.708417823975462,2.41108014162427e-51,"RF"
"privbayes",50,0.795379537953795,0.703987390304166,2.41108014162427e-51,"RF"
"privbayes",50,0.792079207920792,0.685839652381358,3.64663983892278e-50,"RF"
"privbayes",50,0.798679867986799,0.696549373775241,1.53079042956092e-52,"RF"
"privbayes",50,0.797029702970297,0.694691999659197,6.10631160149132e-52,"RF"
"privbayes",50,0.797029702970297,0.701354690295646,6.10631160149132e-52,"RF"
"privbayes",50,0.803630363036304,0.715191275453693,2.26707412390947e-54,"RF"
"privbayes",50,0.798679867986799,0.694334156939593,1.53079042956092e-52,"RF"
"privbayes",50,0.797029702970297,0.690696089290279,6.10631160149132e-52,"RF"
"privbayes",50,0.795379537953795,0.677012865297776,2.41108014162427e-51,"RF"
"privbayes",50,0.797029702970297,0.690218965664139,6.10631160149132e-52,"RF"
"privbayes",50,0.793729372937294,0.703723268296839,9.42411931946676e-51,"RF"
"privbayes",50,0.798679867986799,0.709440231745761,1.53079042956092e-52,"RF"
"privbayes",50,0.801980198019802,0.684425321632444,9.32797390252835e-54,"RF"
"privbayes",50,0.801980198019802,0.733850217261651,9.32797390252835e-54,"RF"
"privbayes",50,0.798679867986799,0.721146800715685,1.53079042956092e-52,"RF"
"privbayes",50,0.798679867986799,0.684425321632444,1.53079042956092e-52,"RF"
"privbayes",50,0.793729372937294,0.698730510351879,9.42411931946676e-51,"RF"
"privbayes",50,0.797029702970297,0.717909176109738,6.10631160149132e-52,"RF"
"privbayes",50,0.79042904290429,0.74024026582602,1.39699225631726e-49,"NN"
"privbayes",50,0.785478547854785,0.737462724716708,7.40023636687607e-48,"NN"
"privbayes",50,0.783828382838284,0.737530885234728,2.72517714125023e-47,"NN"
"privbayes",50,0.79042904290429,0.773638919655789,1.39699225631726e-49,"NN"
"privbayes",50,0.785478547854785,0.743750532504047,7.40023636687607e-48,"NN"
"privbayes",50,0.795379537953795,0.749118173298117,2.41108014162427e-51,"NN"
"privbayes",50,0.793729372937294,0.738723694300077,9.42411931946676e-51,"NN"
"privbayes",50,0.801980198019802,0.736269915651359,9.32797390252835e-54,"NN"
"privbayes",50,0.798679867986799,0.752884041918719,1.53079042956092e-52,"NN"
"privbayes",50,0.793729372937294,0.748232086563858,9.42411931946676e-51,"NN"
"privbayes",50,0.79042904290429,0.751094828320695,1.39699225631726e-49,"NN"
"privbayes",50,0.801980198019802,0.742983726676323,9.32797390252835e-54,"NN"
"privbayes",50,0.782178217821782,0.736695918888984,9.93840666927963e-47,"NN"
"privbayes",50,0.795379537953795,0.764897333219733,2.41108014162427e-51,"NN"
"privbayes",50,0.792079207920792,0.742148760330579,3.64663983892278e-50,"NN"
"privbayes",50,0.785478547854785,0.738212490414927,7.40023636687607e-48,"NN"
"privbayes",50,0.793729372937294,0.739064496890176,9.42411931946676e-51,"NN"
"privbayes",50,0.803630363036304,0.75647950924427,2.26707412390947e-54,"NN"
"privbayes",50,0.785478547854785,0.743903893669592,7.40023636687607e-48,"NN"
"privbayes",50,0.801980198019802,0.739984663883446,9.32797390252835e-54,"NN"
"privbayes",50,0.78052805280528,0.727681690380847,3.58951038345371e-46,"NN"
"privbayes",50,0.797029702970297,0.730135469029565,6.10631160149132e-52,"NN"
"privbayes",50,0.792079207920792,0.766942148760331,3.64663983892278e-50,"NN"
"privbayes",50,0.795379537953795,0.750123540938911,2.41108014162427e-51,"NN"
"privbayes",50,0.792079207920792,0.732367725994718,3.64663983892278e-50,"NN"
"privbayes",50,0.79042904290429,0.739626821163841,1.39699225631726e-49,"NN"
"privbayes",50,0.795379537953795,0.75100962767317,2.41108014162427e-51,"NN"
"privbayes",50,0.801980198019802,0.749595296924257,9.32797390252835e-54,"NN"
"privbayes",50,0.798679867986799,0.763159240010224,1.53079042956092e-52,"NN"
"privbayes",50,0.785478547854785,0.758507284655363,7.40023636687607e-48,"NN"
"privbayes",50,0.801980198019802,0.758405043878334,9.32797390252835e-54,"NN"
"privbayes",50,0.787128712871287,0.753557127034165,1.98996476114942e-48,"NN"
"privbayes",50,0.8003300330033,0.746885916332964,3.79834588374224e-53,"NN"
"privbayes",50,0.785478547854785,0.726062878077873,7.40023636687607e-48,"NN"
"privbayes",50,0.795379537953795,0.732981170656897,2.41108014162427e-51,"NN"
"privbayes",50,0.792079207920792,0.725048990372327,3.64663983892278e-50,"NN"
"privbayes",50,0.785478547854785,0.742165800460084,7.40023636687607e-48,"NN"
"privbayes",50,0.797029702970297,0.75647950924427,6.10631160149132e-52,"NN"
"privbayes",50,0.785478547854785,0.747533441254154,7.40023636687607e-48,"NN"
"privbayes",50,0.785478547854785,0.724784868365,7.40023636687607e-48,"NN"
"privbayes",50,0.785478547854785,0.742932606287808,7.40023636687607e-48,"NN"
"privbayes",50,0.783828382838284,0.737684246400273,2.72517714125023e-47,"NN"
"privbayes",50,0.795379537953795,0.743682371986027,2.41108014162427e-51,"NN"
"privbayes",50,0.795379537953795,0.752219476868024,2.41108014162427e-51,"NN"
"privbayes",50,0.792079207920792,0.728652977762631,3.64663983892278e-50,"NN"
"privbayes",50,0.79042904290429,0.74560790662009,1.39699225631726e-49,"NN"
"privbayes",50,0.8003300330033,0.771747465280736,3.79834588374224e-53,"NN"
"privbayes",50,0.793729372937294,0.71839481980063,9.42411931946676e-51,"NN"
"privbayes",50,0.8003300330033,0.751060748061685,3.79834588374224e-53,"NN"
"privbayes",50,0.783828382838284,0.744670699497316,2.72517714125023e-47,"NN"
"ctgan",5,0.808580858085809,0.766490585328448,3.05577987447793e-56,"KNN"
"ctgan",5,0.815181518151815,0.779662605435801,8.43935311658097e-59,"KNN"
"ctgan",5,0.811881188118812,0.766908068501321,1.64100069709665e-57,"KNN"
"ctgan",5,0.798679867986799,0.762946238391412,1.53079042956092e-52,"KNN"
"ctgan",5,0.818481848184819,0.769123285336969,4.15395682554882e-60,"KNN"
"ctgan",5,0.85973597359736,0.911996251171509,3.45422611680446e-78,"RF"
"ctgan",5,0.84983498349835,0.910087756666951,1.53918949981329e-73,"RF"
"ctgan",5,0.863036303630363,0.911732129164182,8.7418498213871e-80,"RF"
"ctgan",5,0.831683168316832,0.891019851750873,1.55240836837398e-65,"RF"
"ctgan",5,0.861386138613861,0.896745335264548,5.5333586223628e-79,"RF"
"ctgan",5,0.803630363036304,0.722075487773707,2.26707412390947e-54,"NN"
"ctgan",5,0.823432343234323,0.765008094061515,4.17234725404541e-62,"NN"
"ctgan",5,0.82013201320132,0.77278691318054,9.063817451005e-61,"NN"
"ctgan",5,0.808580858085809,0.738996336372156,3.05577987447793e-56,"NN"
"ctgan",5,0.803630363036304,0.741254153531567,2.26707412390947e-54,"NN"
"ctgan",10,0.808580858085809,0.766490585328448,3.05577987447793e-56,"KNN"
"ctgan",10,0.815181518151815,0.742694044474738,8.43935311658097e-59,"KNN"
"ctgan",10,0.815181518151815,0.779662605435801,8.43935311658097e-59,"KNN"
"ctgan",10,0.811881188118812,0.766908068501321,1.64100069709665e-57,"KNN"
"ctgan",10,0.798679867986799,0.762946238391412,1.53079042956092e-52,"KNN"
"ctgan",10,0.818481848184819,0.769123285336969,4.15395682554882e-60,"KNN"
"ctgan",10,0.805280528052805,0.72690636448837,5.45256350024992e-55,"KNN"
"ctgan",10,0.818481848184819,0.752100195961489,4.15395682554882e-60,"KNN"
"ctgan",10,0.8003300330033,0.740538468092358,3.79834588374224e-53,"KNN"
"ctgan",10,0.806930693069307,0.756709550992588,1.29766580457767e-55,"KNN"
"ctgan",10,0.85973597359736,0.911996251171509,3.45422611680446e-78,"RF"
"ctgan",10,0.854785478547855,0.909866234983386,7.74263228487088e-76,"RF"
"ctgan",10,0.84983498349835,0.910087756666951,1.53918949981329e-73,"RF"
"ctgan",10,0.863036303630363,0.911732129164182,8.7418498213871e-80,"RF"
"ctgan",10,0.831683168316832,0.891019851750873,1.55240836837398e-65,"RF"
"ctgan",10,0.861386138613861,0.896745335264548,5.5333586223628e-79,"RF"
"ctgan",10,0.846534653465347,0.900732725568714,4.91261410912437e-72,"RF"
"ctgan",10,0.841584158415842,0.912285933373094,8.05337432289913e-70,"RF"
"ctgan",10,0.854785478547855,0.906321888046349,7.74263228487088e-76,"RF"
"ctgan",10,0.85973597359736,0.914867512993099,3.45422611680446e-78,"RF"
"ctgan",10,0.803630363036304,0.722075487773707,2.26707412390947e-54,"NN"
"ctgan",10,0.818481848184819,0.735758711766209,4.15395682554882e-60,"NN"
"ctgan",10,0.823432343234323,0.765008094061515,4.17234725404541e-62,"NN"
"ctgan",10,0.82013201320132,0.77278691318054,9.063817451005e-61,"NN"
"ctgan",10,0.808580858085809,0.738996336372156,3.05577987447793e-56,"NN"
"ctgan",10,0.803630363036304,0.741254153531567,2.26707412390947e-54,"NN"
"ctgan",10,0.818481848184819,0.7347022237369,4.15395682554882e-60,"NN"
"ctgan",10,0.825082508250825,0.757808639345659,8.80093218558268e-63,"NN"
"ctgan",10,0.798679867986799,0.727426088438272,1.53079042956092e-52,"NN"
"ctgan",10,0.815181518151815,0.733134531822442,8.43935311658097e-59,"NN"
"ctgan",50,0.808580858085809,0.766490585328448,3.05577987447793e-56,"KNN"
"ctgan",50,0.815181518151815,0.742694044474738,8.43935311658097e-59,"KNN"
"ctgan",50,0.81023102310231,0.762861037743887,7.11947149690478e-57,"KNN"
"ctgan",50,0.825082508250825,0.763661923830621,8.80093218558268e-63,"KNN"
"ctgan",50,0.82013201320132,0.783615915480958,9.063817451005e-61,"KNN"
"ctgan",50,0.82013201320132,0.77856351708273,9.063817451005e-61,"KNN"
"ctgan",50,0.803630363036304,0.7514526710403,2.26707412390947e-54,"KNN"
"ctgan",50,0.818481848184819,0.769753770128653,4.15395682554882e-60,"KNN"
"ctgan",50,0.81023102310231,0.750992587543665,7.11947149690478e-57,"KNN"
"ctgan",50,0.821782178217822,0.763874925449433,1.95567119058551e-61,"KNN"
"ctgan",50,0.806930693069307,0.757723438698134,1.29766580457767e-55,"KNN"
"ctgan",50,0.815181518151815,0.779662605435801,8.43935311658097e-59,"KNN"
"ctgan",50,0.816831683168317,0.768049757178155,1.88270915072109e-59,"KNN"
"ctgan",50,0.815181518151815,0.764530970435375,8.43935311658097e-59,"KNN"
"ctgan",50,0.813531353135314,0.747695322484451,3.74173777871216e-58,"KNN"
"ctgan",50,0.828382838283828,0.796728295135043,3.783268324915e-64,"KNN"
"ctgan",50,0.815181518151815,0.768092357501917,8.43935311658097e-59,"KNN"
"ctgan",50,0.808580858085809,0.74543750532504,3.05577987447793e-56,"KNN"
"ctgan",50,0.8003300330033,0.746400272642072,3.79834588374224e-53,"KNN"
"ctgan",50,0.813531353135314,0.73805060918463,3.74173777871216e-58,"KNN"
"ctgan",50,0.793729372937294,0.74810428559257,9.42411931946676e-51,"KNN"
"ctgan",50,0.808580858085809,0.77001789213598,3.05577987447793e-56,"KNN"
"ctgan",50,0.811881188118812,0.766908068501321,1.64100069709665e-57,"KNN"
"ctgan",50,0.816831683168317,0.778887279543324,1.88270915072109e-59,"KNN"
"ctgan",50,0.808580858085809,0.745667547073358,3.05577987447793e-56,"KNN"
"ctgan",50,0.823432343234323,0.776229019340547,4.17234725404541e-62,"KNN"
"ctgan",50,0.815181518151815,0.768330919314987,8.43935311658097e-59,"KNN"
"ctgan",50,0.818481848184819,0.774814688591633,4.15395682554882e-60,"KNN"
"ctgan",50,0.825082508250825,0.771474823208656,8.80093218558268e-63,"KNN"
"ctgan",50,0.801980198019802,0.729922467410752,9.32797390252835e-54,"KNN"
"ctgan",50,0.828382838283828,0.780352730680753,3.783268324915e-64,"KNN"
"ctgan",50,0.816831683168317,0.752509159069609,1.88270915072109e-59,"KNN"
"ctgan",50,0.82013201320132,0.766013461702309,9.063817451005e-61,"KNN"
"ctgan",50,0.798679867986799,0.762946238391412,1.53079042956092e-52,"KNN"
"ctgan",50,0.813531353135314,0.78434012098492,3.74173777871216e-58,"KNN"
"ctgan",50,0.818481848184819,0.756965152935162,4.15395682554882e-60,"KNN"
"ctgan",50,0.816831683168317,0.771108460424299,1.88270915072109e-59,"KNN"
"ctgan",50,0.818481848184819,0.796864616171083,4.15395682554882e-60,"KNN"
"ctgan",50,0.81023102310231,0.759120729317543,7.11947149690478e-57,"KNN"
"ctgan",50,0.816831683168317,0.761940870750618,1.88270915072109e-59,"KNN"
"ctgan",50,0.823432343234323,0.770921018999744,4.17234725404541e-62,"KNN"
"ctgan",50,0.823432343234323,0.784382721308682,4.17234725404541e-62,"KNN"
"ctgan",50,0.834983498349835,0.758200562324274,6.07613292888022e-67,"KNN"
"ctgan",50,0.81023102310231,0.744074294964642,7.11947149690478e-57,"KNN"
"ctgan",50,0.818481848184819,0.769123285336969,4.15395682554882e-60,"KNN"
"ctgan",50,0.805280528052805,0.776194939081537,5.45256350024992e-55,"KNN"
"ctgan",50,0.805280528052805,0.72690636448837,5.45256350024992e-55,"KNN"
"ctgan",50,0.818481848184819,0.752100195961489,4.15395682554882e-60,"KNN"
"ctgan",50,0.8003300330033,0.740538468092358,3.79834588374224e-53,"KNN"
"ctgan",50,0.806930693069307,0.756709550992588,1.29766580457767e-55,"KNN"
"ctgan",50,0.85973597359736,0.911996251171509,3.45422611680446e-78,"RF"
"ctgan",50,0.854785478547855,0.909866234983386,7.74263228487088e-76,"RF"
"ctgan",50,0.843234323432343,0.90523131975803,1.49007122868759e-70,"RF"
"ctgan",50,0.871287128712871,0.920771917866576,6.95206180343467e-84,"RF"
"ctgan",50,0.864686468646865,0.903476186419017,1.36186104011641e-80,"RF"
"ctgan",50,0.863036303630363,0.909082389026157,8.7418498213871e-80,"RF"
"ctgan",50,0.841584158415842,0.891462895118003,8.05337432289913e-70,"RF"
"ctgan",50,0.866336633663366,0.907335775751896,2.09177078089273e-81,"RF"
"ctgan",50,0.851485148514851,0.910590440487348,2.67214100647869e-74,"RF"
"ctgan",50,0.86963696369637,0.928883019510948,4.72684915518055e-83,"RF"
"ctgan",50,0.858085808580858,0.910062196472693,2.12691050919183e-77,"RF"
"ctgan",50,0.84983498349835,0.910087756666951,1.53918949981329e-73,"RF"
"ctgan",50,0.864686468646865,0.914910113316861,1.36186104011641e-80,"RF"
"ctgan",50,0.856435643564356,0.910616000681605,1.29194127720209e-76,"RF"
"ctgan",50,0.856435643564356,0.899642157280395,1.29194127720209e-76,"RF"
"ctgan",50,0.858085808580858,0.914501150208742,2.12691050919183e-77,"RF"
"ctgan",50,0.84983498349835,0.90523131975803,1.53918949981329e-73,"RF"
"ctgan",50,0.863036303630363,0.907770299054273,8.7418498213871e-80,"RF"
"ctgan",50,0.846534653465347,0.903535826872284,4.91261410912437e-72,"RF"
"ctgan",50,0.854785478547855,0.905972565391497,7.74263228487088e-76,"RF"
"ctgan",50,0.856435643564356,0.904941637556445,1.29194127720209e-76,"RF"
